Index,UniProt_Accession,Protein.Start,Gene,Entry.Name,parameters,values,model
Q12792_161,Q12792,161,TWF1,TWF1_HUMAN,B,0.7772314283120686,nonlinear fitting
Q12792_161,Q12792,161,TWF1,TWF1_HUMAN,Kd,0.2340096194849094,nonlinear fitting
Q12792_161,Q12792,161,TWF1,TWF1_HUMAN,RSS,0.006152603978792754,nonlinear fitting
Q12792_172,Q12792,172,TWF1,TWF1_HUMAN,A,1.0195917623484476,nonlinear fitting
Q12792_172,Q12792,172,TWF1,TWF1_HUMAN,B,0.76329696844729,nonlinear fitting
Q12792_172,Q12792,172,TWF1,TWF1_HUMAN,Kd,0.12788592665048593,nonlinear fitting
Q12792_172,Q12792,172,TWF1,TWF1_HUMAN,RSS,0.003842211395917053,nonlinear fitting
Q12802_1203,Q12802,1203,AKAP13,AKP13_HUMAN,A,0.972217061941835,nonlinear fitting
Q12802_1203,Q12802,1203,AKAP13,AKP13_HUMAN,B,-6.785752118648133,nonlinear fitting
Q12802_1203,Q12802,1203,AKAP13,AKP13_HUMAN,Kd,0.0021485706626084146,nonlinear fitting
Q12802_1203,Q12802,1203,AKAP13,AKP13_HUMAN,RSS,0.0034169520784212877,nonlinear fitting
Q12830_2826,Q12830,2826,BPTF,BPTF_HUMAN,A,1.032077987500729,nonlinear fitting
Q12830_2826,Q12830,2826,BPTF,BPTF_HUMAN,B,0.8984971125748381,nonlinear fitting
Q12830_2826,Q12830,2826,BPTF,BPTF_HUMAN,Kd,0.16000460624457702,nonlinear fitting
Q12830_2826,Q12830,2826,BPTF,BPTF_HUMAN,RSS,0.026525706587255282,nonlinear fitting
Q12830_551,Q12830,551,BPTF,BPTF_HUMAN,A,1.0066982859139355,nonlinear fitting
Q12830_551,Q12830,551,BPTF,BPTF_HUMAN,B,0.8183011415208639,nonlinear fitting
Q12830_551,Q12830,551,BPTF,BPTF_HUMAN,Kd,0.40286518562623286,nonlinear fitting
Q12830_551,Q12830,551,BPTF,BPTF_HUMAN,RSS,0.02494522785647544,nonlinear fitting
Q12846_248,Q12846,248,STX4,STX4_HUMAN,A,1.0086397823419113,nonlinear fitting
Q12846_248,Q12846,248,STX4,STX4_HUMAN,B,0.3167513548548396,nonlinear fitting
Q12846_248,Q12846,248,STX4,STX4_HUMAN,Kd,0.0458728221281255,nonlinear fitting
Q12846_248,Q12846,248,STX4,STX4_HUMAN,RSS,0.005012082638114605,nonlinear fitting
Q12849_307,Q12849,307,GRSF1,GRSF1_HUMAN,A,0.9798761327976577,nonlinear fitting
Q12849_307,Q12849,307,GRSF1,GRSF1_HUMAN,B,0.5199359493571849,nonlinear fitting
Q12849_307,Q12849,307,GRSF1,GRSF1_HUMAN,Kd,0.20582532020789115,nonlinear fitting
Q12849_307,Q12849,307,GRSF1,GRSF1_HUMAN,RSS,0.04533940133165228,nonlinear fitting
Q12849_310,Q12849,310,GRSF1,GRSF1_HUMAN,A,0.9232708569708575,nonlinear fitting
Q12849_310,Q12849,310,GRSF1,GRSF1_HUMAN,B,0.15485982060521292,nonlinear fitting
Q12849_310,Q12849,310,GRSF1,GRSF1_HUMAN,Kd,0.06032345356836229,nonlinear fitting
Q12849_310,Q12849,310,GRSF1,GRSF1_HUMAN,RSS,0.03483618545645641,nonlinear fitting
Q12849_370,Q12849,370,GRSF1,GRSF1_HUMAN,A,1.0601979145652607,nonlinear fitting
Q12849_370,Q12849,370,GRSF1,GRSF1_HUMAN,B,0.38259113251465005,nonlinear fitting
Q12849_370,Q12849,370,GRSF1,GRSF1_HUMAN,Kd,0.032055703641321945,nonlinear fitting
Q12849_370,Q12849,370,GRSF1,GRSF1_HUMAN,RSS,0.025732565000064038,nonlinear fitting
Q12872_442,Q12872,442,SFSWAP,SFSWA_HUMAN,A,1.0221007530777593,nonlinear fitting
Q12872_442,Q12872,442,SFSWAP,SFSWA_HUMAN,B,0.9323249061426666,nonlinear fitting
Q12872_442,Q12872,442,SFSWAP,SFSWA_HUMAN,Kd,0.14001238308800737,nonlinear fitting
Q12872_442,Q12872,442,SFSWAP,SFSWA_HUMAN,RSS,0.01963935199477317,nonlinear fitting
Q12872_696,Q12872,696,SFSWAP,SFSWA_HUMAN,A,0.9844768427211225,nonlinear fitting
Q12872_696,Q12872,696,SFSWAP,SFSWA_HUMAN,B,0.6382927317225365,nonlinear fitting
Q12872_696,Q12872,696,SFSWAP,SFSWA_HUMAN,Kd,0.18537517269980588,nonlinear fitting
Q12872_696,Q12872,696,SFSWAP,SFSWA_HUMAN,RSS,0.005051299671040071,nonlinear fitting
Q12872_918,Q12872,918,SFSWAP,SFSWA_HUMAN,A,1.0117218423956635,nonlinear fitting
Q12872_918,Q12872,918,SFSWAP,SFSWA_HUMAN,B,0.6989527840266736,nonlinear fitting
Q12872_918,Q12872,918,SFSWAP,SFSWA_HUMAN,Kd,0.14050497174028584,nonlinear fitting
Q12872_918,Q12872,918,SFSWAP,SFSWA_HUMAN,RSS,0.014929713526253798,nonlinear fitting
Q12874_107,Q12874,107,SF3A3,SF3A3_HUMAN,A,1.0471345660992177,nonlinear fitting
Q12874_107,Q12874,107,SF3A3,SF3A3_HUMAN,B,0.6131321713513069,nonlinear fitting
Q12874_107,Q12874,107,SF3A3,SF3A3_HUMAN,Kd,0.06432577639598153,nonlinear fitting
Q12874_107,Q12874,107,SF3A3,SF3A3_HUMAN,RSS,0.0193834585837521,nonlinear fitting
Q12874_168,Q12874,168,SF3A3,SF3A3_HUMAN,A,0.9787906497932283,nonlinear fitting
Q12874_168,Q12874,168,SF3A3,SF3A3_HUMAN,B,0.750997264375568,nonlinear fitting
Q12874_168,Q12874,168,SF3A3,SF3A3_HUMAN,Kd,0.11205066776695628,nonlinear fitting
Q12874_168,Q12874,168,SF3A3,SF3A3_HUMAN,RSS,0.0112888476898089,nonlinear fitting
Q12874_265,Q12874,265,SF3A3,SF3A3_HUMAN,A,1.0129738801702226,nonlinear fitting
Q12874_265,Q12874,265,SF3A3,SF3A3_HUMAN,B,0.8027253437574161,nonlinear fitting
Q12874_265,Q12874,265,SF3A3,SF3A3_HUMAN,Kd,0.22332843121482884,nonlinear fitting
Q12874_265,Q12874,265,SF3A3,SF3A3_HUMAN,RSS,0.00841564647752826,nonlinear fitting
Q12874_59,Q12874,59,SF3A3,SF3A3_HUMAN,A,1.003134977323481,nonlinear fitting
Q12874_59,Q12874,59,SF3A3,SF3A3_HUMAN,B,0.7976148928229568,nonlinear fitting
Q12874_59,Q12874,59,SF3A3,SF3A3_HUMAN,Kd,0.3226982256489961,nonlinear fitting
Q12874_59,Q12874,59,SF3A3,SF3A3_HUMAN,RSS,0.00456184794628466,nonlinear fitting
Q12874_74,Q12874,74,SF3A3,SF3A3_HUMAN,A,0.9957044771552467,nonlinear fitting
Q12874_74,Q12874,74,SF3A3,SF3A3_HUMAN,B,1.1895970045485953,nonlinear fitting
Q12874_74,Q12874,74,SF3A3,SF3A3_HUMAN,Kd,0.5800307842613232,nonlinear fitting
Q12874_74,Q12874,74,SF3A3,SF3A3_HUMAN,RSS,0.04308092269517027,nonlinear fitting
Q12888_1176,Q12888,1176,TP53BP1,TP53B_HUMAN,A,1.015926693411128,nonlinear fitting
Q12888_1176,Q12888,1176,TP53BP1,TP53B_HUMAN,B,0.8389456691750333,nonlinear fitting
Q12888_1176,Q12888,1176,TP53BP1,TP53B_HUMAN,Kd,0.12430055273342888,nonlinear fitting
Q12888_1176,Q12888,1176,TP53BP1,TP53B_HUMAN,RSS,0.004782637966539158,nonlinear fitting
Q12904_101,Q12904,101,AIMP1,AIMP1_HUMAN,A,1.0386782612316547,nonlinear fitting
Q12904_101,Q12904,101,AIMP1,AIMP1_HUMAN,B,0.9215955843777833,nonlinear fitting
Q12904_101,Q12904,101,AIMP1,AIMP1_HUMAN,Kd,0.1144999394630148,nonlinear fitting
Q12904_101,Q12904,101,AIMP1,AIMP1_HUMAN,RSS,0.015674225339576683,nonlinear fitting
Q12904_102,Q12904,102,AIMP1,AIMP1_HUMAN,A,1.0060414172368097,nonlinear fitting
Q12904_102,Q12904,102,AIMP1,AIMP1_HUMAN,B,0.7039584383925134,nonlinear fitting
Q12904_102,Q12904,102,AIMP1,AIMP1_HUMAN,Kd,0.04760088461053029,nonlinear fitting
Q12904_102,Q12904,102,AIMP1,AIMP1_HUMAN,RSS,0.0018958902544357102,nonlinear fitting
Q12904_178,Q12904,178,AIMP1,AIMP1_HUMAN,A,1.0343593641215838,nonlinear fitting
Q12904_178,Q12904,178,AIMP1,AIMP1_HUMAN,B,0.8158163591418996,nonlinear fitting
Q12904_178,Q12904,178,AIMP1,AIMP1_HUMAN,Kd,0.04969744764812272,nonlinear fitting
Q12904_178,Q12904,178,AIMP1,AIMP1_HUMAN,RSS,0.005780259831343,nonlinear fitting
Q12905_101,Q12905,101,ILF2,ILF2_HUMAN,A,1.0459895809657307,nonlinear fitting
Q12905_101,Q12905,101,ILF2,ILF2_HUMAN,B,0.5893632720297722,nonlinear fitting
Q12905_101,Q12905,101,ILF2,ILF2_HUMAN,Kd,0.1841406856445352,nonlinear fitting
Q12905_101,Q12905,101,ILF2,ILF2_HUMAN,RSS,0.031309817144767535,nonlinear fitting
Q12905_161,Q12905,161,ILF2,ILF2_HUMAN,A,1.0181713070134157,nonlinear fitting
Q12905_161,Q12905,161,ILF2,ILF2_HUMAN,B,1.3819180135785973,nonlinear fitting
Q12905_161,Q12905,161,ILF2,ILF2_HUMAN,Kd,0.12387126634000391,nonlinear fitting
Q12905_161,Q12905,161,ILF2,ILF2_HUMAN,RSS,0.010966400950086806,nonlinear fitting
Q12905_345,Q12905,345,ILF2,ILF2_HUMAN,A,1.0421942723039097,nonlinear fitting
Q12905_345,Q12905,345,ILF2,ILF2_HUMAN,B,0.9121718369898258,nonlinear fitting
Q12905_345,Q12905,345,ILF2,ILF2_HUMAN,Kd,0.05517322817988075,nonlinear fitting
Q12905_345,Q12905,345,ILF2,ILF2_HUMAN,RSS,0.01112273489782769,nonlinear fitting
Q12905_61,Q12905,61,ILF2,ILF2_HUMAN,A,1.00774712172958,nonlinear fitting
Q12905_61,Q12905,61,ILF2,ILF2_HUMAN,B,1.2166158493436572,nonlinear fitting
Q12905_61,Q12905,61,ILF2,ILF2_HUMAN,Kd,0.22790679829972427,nonlinear fitting
Q12905_61,Q12905,61,ILF2,ILF2_HUMAN,RSS,0.019004025553499327,nonlinear fitting
Q12906_171,Q12906,171,ILF3,ILF3_HUMAN,A,1.006176668917002,nonlinear fitting
Q12906_171,Q12906,171,ILF3,ILF3_HUMAN,B,0.8138325488980949,nonlinear fitting
Q12906_171,Q12906,171,ILF3,ILF3_HUMAN,Kd,0.27252228536429735,nonlinear fitting
Q12906_171,Q12906,171,ILF3,ILF3_HUMAN,RSS,0.01809568615793774,nonlinear fitting
Q12906_185,Q12906,185,ILF3,ILF3_HUMAN,A,1.033348705690532,nonlinear fitting
Q12906_185,Q12906,185,ILF3,ILF3_HUMAN,B,0.9478968177353762,nonlinear fitting
Q12906_185,Q12906,185,ILF3,ILF3_HUMAN,Kd,0.1899891808827583,nonlinear fitting
Q12906_185,Q12906,185,ILF3,ILF3_HUMAN,RSS,0.017264659407096487,nonlinear fitting
Q12906_225,Q12906,225,ILF3,ILF3_HUMAN,A,1.0060026586962134,nonlinear fitting
Q12906_225,Q12906,225,ILF3,ILF3_HUMAN,B,0.6573992646435718,nonlinear fitting
Q12906_225,Q12906,225,ILF3,ILF3_HUMAN,Kd,0.05262082613691286,nonlinear fitting
Q12906_225,Q12906,225,ILF3,ILF3_HUMAN,RSS,0.014178172748776814,nonlinear fitting
Q12906_298,Q12906,298,ILF3,ILF3_HUMAN,A,1.0377749142062296,nonlinear fitting
Q12906_298,Q12906,298,ILF3,ILF3_HUMAN,B,0.8684596654164476,nonlinear fitting
Q12906_298,Q12906,298,ILF3,ILF3_HUMAN,Kd,0.18687589948512454,nonlinear fitting
Q12906_298,Q12906,298,ILF3,ILF3_HUMAN,RSS,0.03374165479460357,nonlinear fitting
Q12906_335,Q12906,335,ILF3,ILF3_HUMAN,A,0.9847276456359643,nonlinear fitting
Q12906_335,Q12906,335,ILF3,ILF3_HUMAN,B,0.7602191803127161,nonlinear fitting
Q12906_335,Q12906,335,ILF3,ILF3_HUMAN,Kd,0.10218052554243662,nonlinear fitting
Q12906_335,Q12906,335,ILF3,ILF3_HUMAN,RSS,0.0018781923512638079,nonlinear fitting
Q12906_44,Q12906,44,ILF3,ILF3_HUMAN,A,1.0092163931228448,nonlinear fitting
Q12906_44,Q12906,44,ILF3,ILF3_HUMAN,B,0.8280645520280567,nonlinear fitting
Q12906_44,Q12906,44,ILF3,ILF3_HUMAN,Kd,0.13195824856775498,nonlinear fitting
Q12906_44,Q12906,44,ILF3,ILF3_HUMAN,RSS,0.003364806591113253,nonlinear fitting
Q12906_5,Q12906,5,ILF3,ILF3_HUMAN,A,0.9574274729790209,nonlinear fitting
Q12906_5,Q12906,5,ILF3,ILF3_HUMAN,B,-1.0404423693668918,nonlinear fitting
Q12906_5,Q12906,5,ILF3,ILF3_HUMAN,Kd,0.0059139518441546236,nonlinear fitting
Q12906_5,Q12906,5,ILF3,ILF3_HUMAN,RSS,0.009254485966884645,nonlinear fitting
Q12906_501,Q12906,501,ILF3,ILF3_HUMAN,A,1.0430664470699218,nonlinear fitting
Q12906_501,Q12906,501,ILF3,ILF3_HUMAN,B,0.3471869950576729,nonlinear fitting
Q12906_501,Q12906,501,ILF3,ILF3_HUMAN,Kd,0.02576218546352628,nonlinear fitting
Q12906_501,Q12906,501,ILF3,ILF3_HUMAN,RSS,0.023699123125503548,nonlinear fitting
Q12906_507,Q12906,507,ILF3,ILF3_HUMAN,A,1.0132818173638172,nonlinear fitting
Q12906_507,Q12906,507,ILF3,ILF3_HUMAN,B,0.818583368036666,nonlinear fitting
Q12906_507,Q12906,507,ILF3,ILF3_HUMAN,Kd,0.05341234489562124,nonlinear fitting
Q12906_507,Q12906,507,ILF3,ILF3_HUMAN,RSS,0.007809004399680607,nonlinear fitting
Q12906_787,Q12906,787,ILF3,ILF3_HUMAN,A,1.021628385681905,nonlinear fitting
Q12906_787,Q12906,787,ILF3,ILF3_HUMAN,B,0.4949522063927258,nonlinear fitting
Q12906_787,Q12906,787,ILF3,ILF3_HUMAN,Kd,0.11213342500603897,nonlinear fitting
Q12906_787,Q12906,787,ILF3,ILF3_HUMAN,RSS,0.0055080688691389445,nonlinear fitting
Q12906_789,Q12906,789,ILF3,ILF3_HUMAN,A,0.9852592500858594,nonlinear fitting
Q12906_789,Q12906,789,ILF3,ILF3_HUMAN,B,0.6512836908613677,nonlinear fitting
Q12906_789,Q12906,789,ILF3,ILF3_HUMAN,Kd,0.05068846817937252,nonlinear fitting
Q12906_789,Q12906,789,ILF3,ILF3_HUMAN,RSS,0.008898768635820536,nonlinear fitting
Q12906_791,Q12906,791,ILF3,ILF3_HUMAN,A,1.0234424051295012,nonlinear fitting
Q12906_791,Q12906,791,ILF3,ILF3_HUMAN,B,0.9534586990156351,nonlinear fitting
Q12906_791,Q12906,791,ILF3,ILF3_HUMAN,Kd,0.22822558641779048,nonlinear fitting
Q12906_791,Q12906,791,ILF3,ILF3_HUMAN,RSS,0.02654083256304097,nonlinear fitting
Q12906_8,Q12906,8,ILF3,ILF3_HUMAN,A,0.99394846841198,nonlinear fitting
Q12906_8,Q12906,8,ILF3,ILF3_HUMAN,B,0.17190008875165724,nonlinear fitting
Q12906_8,Q12906,8,ILF3,ILF3_HUMAN,Kd,0.01709022573173882,nonlinear fitting
Q12906_8,Q12906,8,ILF3,ILF3_HUMAN,RSS,0.007511853843279309,nonlinear fitting
Q12907_159,Q12907,159,LMAN2,LMAN2_HUMAN,A,0.9992011406205129,nonlinear fitting
Q12907_159,Q12907,159,LMAN2,LMAN2_HUMAN,B,0.95422001891875885,nonlinear fitting
Q12907_159,Q12907,159,LMAN2,LMAN2_HUMAN,Kd,0.34849713496557344,nonlinear fitting
Q12907_159,Q12907,159,LMAN2,LMAN2_HUMAN,RSS,6.665670940595248e-4,nonlinear fitting
Q12907_278,Q12907,278,LMAN2,LMAN2_HUMAN,A,0.9729337393202095,nonlinear fitting
Q12907_278,Q12907,278,LMAN2,LMAN2_HUMAN,B,0.6796494275923509,nonlinear fitting
Q12907_278,Q12907,278,LMAN2,LMAN2_HUMAN,Kd,0.1315791685979324,nonlinear fitting
Q12907_278,Q12907,278,LMAN2,LMAN2_HUMAN,RSS,0.012177457785662132,nonlinear fitting
Q12907_45,Q12907,45,LMAN2,LMAN2_HUMAN,A,0.9964264868129118,nonlinear fitting
Q12907_45,Q12907,45,LMAN2,LMAN2_HUMAN,B,0.6647515316323723,nonlinear fitting
Q12907_45,Q12907,45,LMAN2,LMAN2_HUMAN,Kd,0.3568911490643156,nonlinear fitting
Q12907_45,Q12907,45,LMAN2,LMAN2_HUMAN,RSS,0.019161321211675002,nonlinear fitting
Q12923_2175,Q12923,2175,PTPN13,PTN13_HUMAN,A,1.0307771384321105,nonlinear fitting
Q12923_2175,Q12923,2175,PTPN13,PTN13_HUMAN,B,0.8703676215373201,nonlinear fitting
Q12923_2175,Q12923,2175,PTPN13,PTN13_HUMAN,Kd,0.16421090184691597,nonlinear fitting
Q12923_2175,Q12923,2175,PTPN13,PTN13_HUMAN,RSS,0.012773343417825243,nonlinear fitting
Q12923_26,Q12923,26,PTPN13,PTN13_HUMAN,A,1.004040784512821,nonlinear fitting
Q12923_26,Q12923,26,PTPN13,PTN13_HUMAN,B,0.8025553570621797,nonlinear fitting
Q12923_26,Q12923,26,PTPN13,PTN13_HUMAN,Kd,0.16149732445338044,nonlinear fitting
Q12923_26,Q12923,26,PTPN13,PTN13_HUMAN,RSS,0.04918629211532259,nonlinear fitting
Q12931_186,Q12931,186,TRAP1,TRAP1_HUMAN,A,1.0573178235952743,nonlinear fitting
Q12931_186,Q12931,186,TRAP1,TRAP1_HUMAN,B,0.7018984358737004,nonlinear fitting
Q12931_186,Q12931,186,TRAP1,TRAP1_HUMAN,Kd,0.14493218210078437,nonlinear fitting
Q12931_186,Q12931,186,TRAP1,TRAP1_HUMAN,RSS,0.034903231451110364,nonlinear fitting
Q12931_331,Q12931,331,TRAP1,TRAP1_HUMAN,A,1.0431143711789068,nonlinear fitting
Q12931_331,Q12931,331,TRAP1,TRAP1_HUMAN,B,0.7143207553120692,nonlinear fitting
Q12931_331,Q12931,331,TRAP1,TRAP1_HUMAN,Kd,0.07570182578589543,nonlinear fitting
Q12931_331,Q12931,331,TRAP1,TRAP1_HUMAN,RSS,0.01334950315197515,nonlinear fitting
Q12931_402,Q12931,402,TRAP1,TRAP1_HUMAN,A,1.0002308302381424,nonlinear fitting
Q12931_402,Q12931,402,TRAP1,TRAP1_HUMAN,B,0.9277951874397589,nonlinear fitting
Q12931_402,Q12931,402,TRAP1,TRAP1_HUMAN,Kd,0.6050530849822147,nonlinear fitting
Q12931_402,Q12931,402,TRAP1,TRAP1_HUMAN,RSS,0.011224372435595008,nonlinear fitting
Q12931_79,Q12931,79,TRAP1,TRAP1_HUMAN,A,0.9555494569310926,nonlinear fitting
Q12931_79,Q12931,79,TRAP1,TRAP1_HUMAN,B,0.21458333420165523,nonlinear fitting
Q12931_79,Q12931,79,TRAP1,TRAP1_HUMAN,Kd,0.025323395870112488,nonlinear fitting
Q12931_79,Q12931,79,TRAP1,TRAP1_HUMAN,RSS,0.02783362179332972,nonlinear fitting
Q12955_4343,Q12955,4343,ANK3,ANK3_HUMAN,A,0.9599301047696629,nonlinear fitting
Q12955_4343,Q12955,4343,ANK3,ANK3_HUMAN,B,0.36594213827785815,nonlinear fitting
Q12955_4343,Q12955,4343,ANK3,ANK3_HUMAN,Kd,0.027207212697110118,nonlinear fitting
Q12955_4343,Q12955,4343,ANK3,ANK3_HUMAN,RSS,0.01664233082871795,nonlinear fitting
Q12972_181,Q12972,181,PPP1R8,PP1R8_HUMAN,A,0.9989292814314709,nonlinear fitting
Q12972_181,Q12972,181,PPP1R8,PP1R8_HUMAN,B,-1.3483453752580867,nonlinear fitting
Q12972_181,Q12972,181,PPP1R8,PP1R8_HUMAN,Kd,0.00586629445246725,nonlinear fitting
Q12972_181,Q12972,181,PPP1R8,PP1R8_HUMAN,RSS,0.003128228399264038,nonlinear fitting
Q13011_35,Q13011,35,ECH1,ECH1_HUMAN,A,1.0697839094011365,nonlinear fitting
Q13011_35,Q13011,35,ECH1,ECH1_HUMAN,B,0.8233853408253352,nonlinear fitting
Q13011_35,Q13011,35,ECH1,ECH1_HUMAN,Kd,0.1130586651916306,nonlinear fitting
Q13011_35,Q13011,35,ECH1,ECH1_HUMAN,RSS,0.04224076684353215,nonlinear fitting
Q13033_311,Q13033,311,STRN3,STRN3_HUMAN,A,1.036783618489641,nonlinear fitting
Q13033_311,Q13033,311,STRN3,STRN3_HUMAN,B,0.23371655282628645,nonlinear fitting
Q13033_311,Q13033,311,STRN3,STRN3_HUMAN,Kd,0.024013725159328286,nonlinear fitting
Q13033_311,Q13033,311,STRN3,STRN3_HUMAN,RSS,0.0333543691841457,nonlinear fitting
Q13033_449,Q13033,449,STRN3,STRN3_HUMAN,A,0.9824103065035154,nonlinear fitting
Q13033_449,Q13033,449,STRN3,STRN3_HUMAN,B,0.2064129063048052,nonlinear fitting
Q13033_449,Q13033,449,STRN3,STRN3_HUMAN,Kd,0.011718699962923332,nonlinear fitting
Q13033_449,Q13033,449,STRN3,STRN3_HUMAN,RSS,0.0035309527993305093,nonlinear fitting
Q13045_113,Q13045,113,FLII,FLII_HUMAN,A,0.9998177679358857,nonlinear fitting
Q13045_113,Q13045,113,FLII,FLII_HUMAN,B,0.7203933267936444,nonlinear fitting
Q13045_113,Q13045,113,FLII,FLII_HUMAN,Kd,0.9653583837726968,nonlinear fitting
Q13045_113,Q13045,113,FLII,FLII_HUMAN,RSS,0.04716063143826774,nonlinear fitting
Q13045_227,Q13045,227,FLII,FLII_HUMAN,A,1.003662802511194,nonlinear fitting
Q13045_227,Q13045,227,FLII,FLII_HUMAN,B,0.8344814610049885,nonlinear fitting
Q13045_227,Q13045,227,FLII,FLII_HUMAN,Kd,0.03956670100488621,nonlinear fitting
Q13045_227,Q13045,227,FLII,FLII_HUMAN,RSS,0.011243192918852427,nonlinear fitting
Q13098_111,Q13098,111,GPS1,CSN1_HUMAN,A,0.9952485280966429,nonlinear fitting
Q13098_111,Q13098,111,GPS1,CSN1_HUMAN,B,1.1331464478216053,nonlinear fitting
Q13098_111,Q13098,111,GPS1,CSN1_HUMAN,Kd,0.41955467613233854,nonlinear fitting
Q13098_111,Q13098,111,GPS1,CSN1_HUMAN,RSS,0.04985523907375075,nonlinear fitting
Q13098_318,Q13098,318,GPS1,CSN1_HUMAN,A,1.0029098603988473,nonlinear fitting
Q13098_318,Q13098,318,GPS1,CSN1_HUMAN,B,0.880043791217337,nonlinear fitting
Q13098_318,Q13098,318,GPS1,CSN1_HUMAN,Kd,0.5240262645999716,nonlinear fitting
Q13098_318,Q13098,318,GPS1,CSN1_HUMAN,RSS,0.0071642654338862225,nonlinear fitting
Q13111_76,Q13111,76,CHAF1A,CAF1A_HUMAN,A,0.998211541676335,nonlinear fitting
Q13111_76,Q13111,76,CHAF1A,CAF1A_HUMAN,B,0.6462725498754979,nonlinear fitting
Q13111_76,Q13111,76,CHAF1A,CAF1A_HUMAN,Kd,0.5988438863842446,nonlinear fitting
Q13111_76,Q13111,76,CHAF1A,CAF1A_HUMAN,RSS,0.028133172916879737,nonlinear fitting
Q13123_270,Q13123,270,IK,RED_HUMAN,A,1.0074428227810215,nonlinear fitting
Q13123_270,Q13123,270,IK,RED_HUMAN,B,0.52705787534877,nonlinear fitting
Q13123_270,Q13123,270,IK,RED_HUMAN,Kd,0.11957759374675964,nonlinear fitting
Q13123_270,Q13123,270,IK,RED_HUMAN,RSS,0.00629940177808425,nonlinear fitting
Q13123_273,Q13123,273,IK,RED_HUMAN,A,1.004673352752508,nonlinear fitting
Q13123_273,Q13123,273,IK,RED_HUMAN,B,0.8636154268829616,nonlinear fitting
Q13123_273,Q13123,273,IK,RED_HUMAN,Kd,0.25795605445183756,nonlinear fitting
Q13123_273,Q13123,273,IK,RED_HUMAN,RSS,0.004557461517911527,nonlinear fitting
Q13123_320,Q13123,320,IK,RED_HUMAN,A,1.0201318952197447,nonlinear fitting
Q13123_320,Q13123,320,IK,RED_HUMAN,B,0.32152865226515337,nonlinear fitting
Q13123_320,Q13123,320,IK,RED_HUMAN,Kd,0.06837863641631062,nonlinear fitting
Q13123_320,Q13123,320,IK,RED_HUMAN,RSS,0.0021803348783722624,nonlinear fitting
Q13126_10,Q13126,10,MTAP,MTAP_HUMAN,A,1.0529937855073404,nonlinear fitting
Q13126_10,Q13126,10,MTAP,MTAP_HUMAN,B,0.662467905924556,nonlinear fitting
Q13126_10,Q13126,10,MTAP,MTAP_HUMAN,Kd,0.16979345023265327,nonlinear fitting
Q13126_10,Q13126,10,MTAP,MTAP_HUMAN,RSS,0.038162306192687415,nonlinear fitting
Q13137_138,Q13137,138,CALCOCO2,CACO2_HUMAN,A,1.0179171202564379,nonlinear fitting
Q13137_138,Q13137,138,CALCOCO2,CACO2_HUMAN,B,0.45884060837432294,nonlinear fitting
Q13137_138,Q13137,138,CALCOCO2,CACO2_HUMAN,Kd,0.20661168774107694,nonlinear fitting
Q13137_138,Q13137,138,CALCOCO2,CACO2_HUMAN,RSS,0.018565260836707186,nonlinear fitting
Q13144_552,Q13144,552,EIF2B5,EI2BE_HUMAN,A,1.0375129262822456,nonlinear fitting
Q13144_552,Q13144,552,EIF2B5,EI2BE_HUMAN,B,0.8767258983381679,nonlinear fitting
Q13144_552,Q13144,552,EIF2B5,EI2BE_HUMAN,Kd,0.09274292009602855,nonlinear fitting
Q13144_552,Q13144,552,EIF2B5,EI2BE_HUMAN,RSS,0.014061328899108298,nonlinear fitting
Q13148_276,Q13148,276,TARDBP,TADBP_HUMAN,A,1.0705884395775422,nonlinear fitting
Q13148_276,Q13148,276,TARDBP,TADBP_HUMAN,B,0.8325062808953562,nonlinear fitting
Q13148_276,Q13148,276,TARDBP,TADBP_HUMAN,Kd,0.12966552071819537,nonlinear fitting
Q13148_276,Q13148,276,TARDBP,TADBP_HUMAN,RSS,0.04266702635616127,nonlinear fitting
Q13148_341,Q13148,341,TARDBP,TADBP_HUMAN,A,0.951402869910249,nonlinear fitting
Q13148_341,Q13148,341,TARDBP,TADBP_HUMAN,B,0.2574977651901232,nonlinear fitting
Q13148_341,Q13148,341,TARDBP,TADBP_HUMAN,Kd,0.09251388537090266,nonlinear fitting
Q13148_341,Q13148,341,TARDBP,TADBP_HUMAN,RSS,0.0442880115063444,nonlinear fitting
Q13148_342,Q13148,342,TARDBP,TADBP_HUMAN,A,0.9428667427271985,nonlinear fitting
Q13148_342,Q13148,342,TARDBP,TADBP_HUMAN,B,0.2262527400426448,nonlinear fitting
Q13148_342,Q13148,342,TARDBP,TADBP_HUMAN,Kd,0.08168336834431725,nonlinear fitting
Q13148_342,Q13148,342,TARDBP,TADBP_HUMAN,RSS,0.03522422835607685,nonlinear fitting
Q13148_343,Q13148,343,TARDBP,TADBP_HUMAN,A,0.9800413447695514,nonlinear fitting
Q13148_343,Q13148,343,TARDBP,TADBP_HUMAN,B,0.4057770228341164,nonlinear fitting
Q13148_343,Q13148,343,TARDBP,TADBP_HUMAN,Kd,0.10070803785714458,nonlinear fitting
Q13148_343,Q13148,343,TARDBP,TADBP_HUMAN,RSS,0.011035256213288021,nonlinear fitting
Q13151_274,Q13151,274,HNRNPA0,ROA0_HUMAN,A,1.0044908516807483,nonlinear fitting
Q13151_274,Q13151,274,HNRNPA0,ROA0_HUMAN,B,0.5504684177071879,nonlinear fitting
